# {"t_start": 1561891424.835368, "env_id": "citycopter-v0"} 
r,l,t
6.0,86,1003.110439
0.0,45,1006.906543
7.0,89,1014.325523
-2.0,28,1016.591589
-2.0,28,1018.872186
0.0,43,1022.376386
2.0,55,1026.953547
0.0,47,1030.751365
-3.0,23,1032.709631
-3.0,26,1034.833427
0.0,45,1038.586754
-2.0,28,1040.943803
-1.0,35,1044.154101
-3.0,24,1046.284808
-3.0,24,1048.424786
2.0,53,1052.784676
-1.0,38,1055.9038
-2.0,32,1058.534996
-2.0,29,1060.988393
3.0,58,1065.791218
6.0,80,1072.850114
-3.0,21,1074.614453
1.0,50,1078.777185
0.0,46,1082.476205
-2.0,31,1085.033788
-2.0,30,1087.511268
