# {"t_start": 1561891424.78973, "env_id": "citycopter-v0"} 
r,l,t
-2.0,31,306.250194
5.0,72,312.452565
-4.0,14,313.755946
-3.0,19,315.597947
-4.0,15,317.155329
-5.0,7,317.882459
-5.0,7,318.559637
-5.0,9,319.50596
-3.0,21,321.545391
-4.0,18,323.297649
-5.0,6,323.864221
-5.0,6,324.485463
0.0,46,328.742014
-1.0,35,331.790956
-3.0,21,333.74945
-4.0,17,335.174245
0.0,47,339.126663
-3.0,19,340.673783
-4.0,16,342.007417
-3.0,22,343.779669
-2.0,27,346.307193
-5.0,6,346.884574
-3.0,22,348.906888
-5.0,10,349.820761
-3.0,26,352.301459
-5.0,7,352.912241
-1.0,34,355.940112
-2.0,32,358.56784
-1.0,40,361.962603
-2.0,28,364.302959
-3.0,23,366.244083
-1.0,39,370.112887
-1.0,41,373.943577
-4.0,16,375.472573
4.0,68,381.642801
-2.0,31,384.342055
-2.0,32,387.125238
0.0,46,391.047171
-2.0,29,393.742225
-5.0,6,394.287919
-4.0,18,395.738058
-3.0,24,397.873675
-3.0,26,400.104177
-3.0,23,402.047588
-4.0,17,403.718424
-3.0,23,405.801599
-1.0,37,409.079685
4.0,68,414.837079
-2.0,31,417.468647
-3.0,20,419.229721
-3.0,23,421.256334
0.0,42,424.834795
-3.0,26,427.015326
0.0,45,430.807083
2.0,54,435.289652
0.0,45,439.06212
-2.0,28,441.204746
-3.0,24,443.220359
3.0,60,448.521703
2.0,53,453.069374
-4.0,12,454.169629
-2.0,32,456.829285
-1.0,41,460.247632
-3.0,26,462.386348
-4.0,17,463.784269
-3.0,26,465.931137
0.0,46,469.81068
0.0,45,473.595232
-2.0,31,476.206659
1.0,49,480.455081
3.0,60,485.786243
2.0,54,490.547634
-3.0,24,492.721739
2.0,56,497.533158
0.0,45,501.429025
-1.0,38,504.891168
-4.0,12,505.94991
2.0,53,510.353957
0.0,42,514.084032
-1.0,38,517.284195
4.0,66,522.654351
0.0,43,526.684643
-4.0,14,527.95246
-3.0,26,530.303652
-3.0,23,532.321125
-3.0,20,534.054062
-5.0,9,534.847946
-4.0,14,536.086685
-2.0,30,538.736408
-4.0,12,539.756111
3.0,57,544.814618
-1.0,38,548.076825
2.0,56,553.038189
2.0,51,557.297453
-1.0,36,560.36608
-2.0,30,563.062452
-1.0,38,566.555933
5.0,76,572.882288
-2.0,30,575.651581
-3.0,19,577.358188
-4.0,16,578.692202
1.0,49,582.865169
-4.0,17,584.387152
8.0,94,592.494861
-3.0,22,594.475417
3.0,61,599.501831
-2.0,28,601.900941
5.0,78,608.782183
-3.0,23,610.772635
5.0,73,617.059349
0.0,43,620.666117
3.0,58,625.432773
-1.0,38,628.561774
-1.0,37,631.646853
-2.0,31,634.381799
-1.0,35,637.29004
-3.0,24,639.367382
-4.0,18,640.836039
-2.0,31,643.391545
-3.0,23,645.386787
-2.0,28,647.856221
-1.0,40,651.429587
7.0,91,659.271649
0.0,42,662.961006
-5.0,9,663.784395
-3.0,23,665.705706
0.0,43,669.32104
2.0,51,673.517943
4.0,71,679.948336
2.0,51,684.575083
-4.0,12,685.593681
-2.0,30,688.263391
-4.0,12,689.410236
-3.0,23,691.563659
-3.0,24,693.61224
-3.0,23,695.697548
0.0,45,699.896368
-4.0,16,701.347453
0.0,45,705.375578
1.0,51,709.810746
-4.0,17,711.194993
-3.0,19,712.909025
-1.0,37,716.044665
0.0,46,720.006617
-4.0,18,721.56795
-2.0,29,723.940981
5.0,78,730.532123
-2.0,31,733.184071
-3.0,22,735.143783
1.0,50,739.478847
0.0,46,743.502195
-3.0,23,745.474695
-3.0,25,747.754379
-1.0,39,751.163141
-3.0,20,752.974065
0.0,44,756.837941
0.0,43,760.728493
2.0,56,765.577502
0.0,47,769.601915
-1.0,37,772.63448
4.0,65,777.927892
2.0,50,782.234088
-2.0,29,785.001338
0.0,48,789.287005
2.0,53,793.726275
-3.0,24,795.752306
2.0,52,799.982105
-1.0,39,803.179687
-4.0,17,804.560297
3.0,61,809.809931
0.0,46,813.898105
-2.0,31,816.596107
-2.0,33,819.361241
-3.0,23,821.368343
0.0,43,824.977079
-2.0,33,827.791356
-1.0,38,830.9823
-1.0,35,834.029629
0.0,43,837.513917
2.0,52,841.859567
0.0,43,845.544851
2.0,55,850.347703
1.0,50,854.588807
-2.0,29,856.999209
0.0,45,860.696799
-1.0,34,863.468858
2.0,51,867.889494
-2.0,31,870.710538
-5.0,10,871.705378
-3.0,23,874.016878
-2.0,28,876.611166
-4.0,13,877.941775
-4.0,16,879.298146
-2.0,31,882.002138
-3.0,24,884.215424
5.0,76,890.507646
-1.0,38,893.801815
-1.0,40,897.336009
0.0,48,901.383461
0.0,45,905.354301
-1.0,37,908.481519
-2.0,32,911.247313
-3.0,26,913.478627
-4.0,16,914.930062
7.0,93,922.772852
11.0,109,931.800965
-1.0,38,935.064045
-3.0,22,937.058049
-4.0,16,938.473472
0.0,45,942.344875
-2.0,30,944.85383
0.0,44,948.570139
-2.0,28,950.968219
2.0,55,955.717925
-1.0,41,959.328552
-3.0,21,961.316853
-2.0,29,963.758688
-1.0,39,967.060009
0.0,44,970.820183
2.0,56,975.547744
-4.0,17,977.024808
0.0,46,980.863692
-4.0,18,982.390477
-1.0,39,985.628047
3.0,58,990.627012
-1.0,39,993.975973
-3.0,26,996.201407
-3.0,23,998.115435
7.0,88,1005.500986
0.0,43,1009.146483
8.0,94,1016.842171
4.0,68,1022.399237
-3.0,23,1024.381073
0.0,44,1028.019977
2.0,52,1032.241841
2.0,51,1036.452148
-3.0,25,1038.492374
0.0,46,1042.622661
0.0,45,1046.619205
2.0,49,1050.770061
0.0,46,1054.523961
-3.0,26,1056.643918
-4.0,17,1057.965337
-1.0,35,1061.016343
3.0,57,1065.719146
0.0,45,1069.6958
3.0,62,1075.058079
2.0,55,1079.592975
-3.0,26,1081.703675
0.0,42,1085.151922
